Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody 1],Antibody Identifier 1,Comment [Antibody 1],Experimental Condition [Antibody 2],Antibody Identifier 2,Comment [Antibody 2],Experimental Condition [Antibody 3],Antibody Identifier 3,Comment [Antibody 3],Comment [Probe 1],Comment [Probe 2],Comment [Probe 3],Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Image File Path],Channels,Visualisation Method,Expression Pattern Description
SAMD3,17PCW 13531 SAMD3 low power 1.73x.jpg,Fetal brain 13531,Homo sapiens,NCBITaxon,9606,17PCW,RNAscope,,,,,,,,,,ACDBio 1059641-C1,,,ENSG00000164483,SAMD3,,,,,SAMD3\17PCW 13531 SAMD3 low power 1.73x.jpg,,Fast Red,Cerebellum
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X-B-forelimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X-B-forelimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X-forelimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X-forelimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X.A-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X.A-interlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X.B-hindlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X.B-hindlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X.B-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X.B-interlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X.C-hindlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X.C-hindlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SNAI2488-SOX2594.20X.C-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SNAI2488-SOX2594.20X.C-interlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SNAI2-SOX2,CS12-MERGE-SOX2594-SNAI2488.20X.A-hindlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-SNAI2,NM_003068.5,RRID: AB_2239535,anti-SOX2,NM_003106.4,RRID: AB_2732043,,,,,,,ENSG00000019549,SNAI2,ENSG00000181449,SOX2,,,SNAI2-SOX2\CS12-MERGE-SOX2594-SNAI2488.20X.A-hindlimb.tif,1-SOX2; 2-SNAI2; 3-DAPI,,Spinal cord neural progenitors
SOX11,CS23_2150_sox11.svs [0],"Embryo 2150_1, Slide 288",Homo sapiens,NCBITaxon,9606,CS23,RNAscope,,,,,,,,,,ACDBio 443871 C2,,,ENSG00000176887,SOX11,,,,,SOX11\CS23_2150_sox11.svs, ,Fast Red,"Metencephalon, trigeminal ganglion, pituitary, retina, eyelid, extraocular muscles, optic nerve, nasal epithelium, semicircular canals, surface ectoderm, skull bone condensations"
SOX11,CS23_2150_sox11.svs [macro image],"Embryo 2150_1, Slide 288",Homo sapiens,NCBITaxon,9606,CS23,RNAscope,,,,,,,,,,ACDBio 443871 C2,,,ENSG00000176887,SOX11,,,,,SOX11\CS23_2150_sox11.svs, ,Fast Red,"Metencephalon, trigeminal ganglion, pituitary, retina, eyelid, extraocular muscles, optic nerve, nasal epithelium, semicircular canals, surface ectoderm, skull bone condensations"
SOX11,CS23_2150_sox11.svs [label image],"Embryo 2150_1, Slide 288",Homo sapiens,NCBITaxon,9606,CS23,RNAscope,,,,,,,,,,ACDBio 443871 C2,,,ENSG00000176887,SOX11,,,,,SOX11\CS23_2150_sox11.svs, ,Fast Red,"Metencephalon, trigeminal ganglion, pituitary, retina, eyelid, extraocular muscles, optic nerve, nasal epithelium, semicircular canals, surface ectoderm, skull bone condensations"
SOX11-GNRHR,CS20_1540_150.svs [0],"Embryo 1540_1, Slide 150",Homo sapiens,NCBITaxon,9606,CS20,RNAscope,,,,,,,,,,ACDBio 553421,ACDBio 443871 C2,,ENSG00000109163,GNRHR,ENSG00000176887,SOX11,,,SOX11-GNRHR\CS20_1540_150.svs,,"Fast Red (SOX11), Fast Green (GNRHR)","GNRHR pituitary, trigeminal ganglion, hypothalamus, optic stalk, eye. SOX11 hypothalamus, optic stalk, eye, eyelid, pons, medulla oblongata, surface ectoderm,"
SOX11-GNRHR,CS20_1540_150.svs [label image],"Embryo 1540_1, Slide 150",Homo sapiens,NCBITaxon,9606,CS20,RNAscope,,,,,,,,,,ACDBio 553421,ACDBio 443871 C2,,ENSG00000109163,GNRHR,ENSG00000176887,SOX11,,,SOX11-GNRHR\CS20_1540_150.svs,,"Fast Red (SOX11), Fast Green (GNRHR)","GNRHR pituitary, trigeminal ganglion, hypothalamus, optic stalk, eye. SOX11 hypothalamus, optic stalk, eye, eyelid, pons, medulla oblongata, surface ectoderm,"
SOX11-GNRHR,CS20_1540_150.svs [macro image],"Embryo 1540_1, Slide 150",Homo sapiens,NCBITaxon,9606,CS20,RNAscope,,,,,,,,,,ACDBio 553421,ACDBio 443871 C2,,ENSG00000109163,GNRHR,ENSG00000176887,SOX11,,,SOX11-GNRHR\CS20_1540_150.svs,,"Fast Red (SOX11), Fast Green (GNRHR)","GNRHR pituitary, trigeminal ganglion, hypothalamus, optic stalk, eye. SOX11 hypothalamus, optic stalk, eye, eyelid, pons, medulla oblongata, surface ectoderm,"
SOX11-GNRHR,CS21_12269_49a.ome.tiff,"Embryo 12269_1, Slide 49",Homo sapiens,NCBITaxon,9606,CS21,RNAscope,,,,,,,,,,ACDBio 553421,ACDBio 443871 C2,,ENSG00000109163,GNRHR,ENSG00000176887,SOX11,,,SOX11-GNRHR\CS21_12269_49.ome.tiff, ,"Fast Red (SOX11), Fast Green (GNRHR)","GNRHR pituitary, tongue, larynx, pallium, subpallium, hypothalamus, diencephalon, midbrain, cerebellum, pons, medulla. SOX11  larynx, pallium, subpallium, hypothalamus, diencephalon, midbrain, cerebellum, pons, medulla, head mesenchyme, surface ectoderm, basal plate, vertebrae."
SOX2-FN1,20200825.lif - 12pcw fibronectin 1 (RGB).tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000181449,SOX2,ENSG00000115414,FN1,,,SOX2-FN1\20200825.lif - 12pcw fibronectin 1 (RGB).tif,1-DAPI; 2-SOX2; 3-FN1,,Lung : green SOX2 enriched in developing  airway epithelium; red FN1 basement membrane protein
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14203-13 1 (RGB).tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14203-13 1 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14203-13 2 (RGB).tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14203-13 2 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14203-13 3 (RGB).tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14203-13 3 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14203-13 4 (RGB).tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14203-13 4 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14206-10 1 (RGB).tif,10PCW fetal lung,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14206-10 1 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14206-10 2 (RGB).tif,10PCW fetal lung,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14206-10 2 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14206-10 3 (RGB).tif,10PCW fetal lung,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14206-10 3 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14206-10 4 (RGB).tif,10PCW fetal lung,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14206-10 4 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14314-11 1 (RGB).tif,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14314-11 1 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14314-11 2 (RGB).tif,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14314-11 2 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14314-11 3 (RGB).tif,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14314-11 3 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-MKI67-PECAM1,20210312 slides KI67.lif - 14314-11 4 (RGB).tif,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,SOX2,NM_003106.4,"Bio-Techne, AF2018",Ki67 ,NM_002417.5,BD Biosciences 550609,PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000181449,SOX2,ENSG00000148773,MKI67,ENSG00000261371,PECAM1,SOX2-MKI67-PECAM1\20210312 slides KI67.lif - 14314-11 4 (RGB).tif,1-DAPI; 2-SOX2; 3-MKI67; 4-PECAM1,,Lung: green SOX2 differentiating airway epithelium (strong) and tip epithelium (weak); red KI67 proliferating cells; white PECAM endothelial cells
SOX2-SOX9,2019-4-12-8pcw_SOX2_594_SOX9_488_DAPI_40x.tif,8pcw fetal lung,Homo sapiens,NCBITaxon,9606,8pcw,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",SOX2,NM_003106   ,"Bio-techne, AF2018",,,,,,,ENSG00000125398,SOX9,ENSG00000181449,SOX2,,,SOX2-SOX9\2019-4-12-8pcw_SOX2_594_SOX9_488_DAPI_40x.tif,1-SOX2; 2-SOX9; 3-DAPI,,SOX9 (green) multipotent lung tip epithelial cells; SOX2 (red) differentiating airway epithelium
SOX2-SOX9-CDH1,2020.6.18_BRC1984_8pcw_SOX9_488_SOX2_594_ECAD_647_63x_2.tif,8pcw fetal lung BRC 1984,Homo sapiens,NCBITaxon,9606,8pcw,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",SOX2,NM_003106   ,"Bio-techne, AF2018",ECAD/CDH1,NM_004360.5,"Thermo Fisher Scientific, 13-1900",,,,ENSG00000125398,SOX9,ENSG00000181449,SOX2,ENSG00000039068,CDH1,SOX2-SOX9-CDH1\2020.6.18_BRC1984_8pcw_SOX9_488_SOX2_594_ECAD_647_63x_2.tif,1-DAPI; 2-SOX9; 3-SOX2; 4-CDH1,,SOX9 (green) multipotent lung tip epithelial cells; SOX2 (red) differentiating airway epithelium; CDH1 (yellow) all epithelial cells
SOX2-SOX9-CDH1,2020.6.18_12pcw_HDBRN13590_SOX9_488_SOX2_594_ECAD_647_63x.tif,12pcw fetal lung 13590,Homo sapiens,NCBITaxon,9606,12PCW,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",SOX2,NM_003106   ,"Bio-techne, AF2018",ECAD/CDH1,NM_004360.5,"Thermo Fisher Scientific, 13-1900",,,,ENSG00000125398,SOX9,ENSG00000181449,SOX2,ENSG00000039068,CDH1,SOX2-SOX9-CDH1\2020.6.18_12pcw_HDBRN13590_SOX9_488_SOX2_594_ECAD_647_63x,1-DAPI; 2-SOX9; 3-SOX2; 4-CDH1,,SOX9 (green) multipotent lung tip epithelial cells; SOX2 (red) differentiating airway epithelium; ECAD/CDH1 (yellow) all epithelial cells
SOX2-SOX9-CDH1,2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_large airway_SOX9_488_SOX2_594_ECAD_647_63x.tif (RGB).tif,12pcw fetal lung 13590,Homo sapiens,NCBITaxon,9606,12PCW,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",SOX2,NM_003106   ,"Bio-techne, AF2018",ECAD/CDH1,NM_004360.5,"Thermo Fisher Scientific, 13-1900",,,,ENSG00000125398,SOX9,ENSG00000181449,SOX2,ENSG00000039068,CDH1,SOX2-SOX9-CDH1\2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_large airway_SOX9_488_SOX2_594_ECAD_647_63x.tif (RGB),1-DAPI; 2-SOX9; 3-SOX2; 4-CDH1,,Larger cartilaginous airway: SOX9 (green) cartilage; SOX2 (red) differentiating airway epithelium; ECAD/CDH1 (white) all epithelial cells
SOX4,11PCW 13997 SOX4 Low power 3.59X.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 469911,,,ENSG00000124766,SOX4,,,,,SOX4\11PCW 13997 SOX4 Low power 3.59X.jpg,,Fast Red,Cerebellum
SOX4,14PCW 13024 SOX4 low power 2.37x.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 469911,,,ENSG00000124766,SOX4,,,,,SOX4\14PCW 13024 SOX4 low power 2.37x.jpg,,Fast Red,Cerebellum
SOX4,17PCW 13531 SOX4 low power 1.73x.jpg,Fetal brain 13531,Homo sapiens,NCBITaxon,9606,17PCW,RNAscope,,,,,,,,,,ACDBio 469911,,,ENSG00000124766,SOX4,,,,,SOX4\17PCW 13531 SOX4 low power 1.73x.jpg,,Fast Red,Cerebellum
SOX9-CD44,2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_ETV5_488_SOX9_594_CD44_647_63x_2 (RGB).tif,12pcw fetal lung 13590,Homo sapiens,NCBITaxon,9606,12PCW,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",CD44,NM_001202557,"Thermo Scientific, 14-0441-82",,,,,,,ENSG00000125398,SOX9,ENSG00000026508,CD44,,,SOX9-CD44\2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_ETV5_488_SOX9_594_CD44_647_63x_2 (RGB),1-DAPI; 2-blank; 3-SOX9; 4 -CD44,,SOX9 (red) multipotent lung tip epithelial progenitors; CD44 (white) tip epithelium and some mesenchyme cells.
SOX9-CD44,2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_ETV5_488_SOX9_594_CD44_647_63x (RGB).tif,12pcw fetal lung 13590,Homo sapiens,NCBITaxon,9606,12PCW,immunofluorescence,SOX9,NM_000346 ,"Sigma, AB5535",CD44,NM_001202557,"Thermo Scientific, 14-0441-82",,,,,,,ENSG00000125398,SOX9,ENSG00000026508,CD44,,,SOX9-CD44\2020.6.18_12pcw_HDBRN13590.lif - 12pcw_HDBRN13590_ETV5_488_SOX9_594_CD44_647_63x (RGB),1-DAPI; 2-blank; 3-SOX9; 4 -CD44,,"SOX9 (red) multipotent lung tip epithelial progenitors; CD44 (white) strongest in tip epithelium, but also seen in more proximal airway epithelium and some mesenchyme cells, particularly differentiating airway smooth muscle."
SOX9-FAK-PTK2,20210421 slides.lif - 9pcw-FAK 1.tif,9PCW fetal lung,Homo sapiens,NCBITaxon,9606,9PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 9pcw-FAK 1.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 9pcw-FAK 1 zoom.tif,9PCW fetal lung,Homo sapiens,NCBITaxon,9606,9PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 9pcw-FAK 1 zoom.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 9pcw-FAK 2.tif,9PCW fetal lung,Homo sapiens,NCBITaxon,9606,9PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 9pcw-FAK 2.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 9pcw-FAK 2 zoom.tif,9PCW fetal lung,Homo sapiens,NCBITaxon,9606,9PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 9pcw-FAK 2 zoom.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 12pcw-FAK 1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 12pcw-FAK 1.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 12pcw-FAK 1 zoom.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 12pcw-FAK 1 zoom.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 12pcw-FAK 2.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 12pcw-FAK 2.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
SOX9-FAK-PTK2,20210421 slides.lif - 12pcw-FAK 2 zoom.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,SOX9,NM_000346 ,"R&D Systems, AF3075, 1:200",PTK2/FAK1,NM_001352702.2,"Abcam, Ab81298",,,,,,,ENSG00000125398,SOX9,ENSG00000169398,PTK2,,,SOX9-FAK-PTK2\20210421 slides.lif - 12pcw-FAK 2 zoom.tif,,,Lung: red SOX9 budding epithelial tips; white phophorylated Focal Adhesion Kinase 1 (PTK2) epithelium and endothelium
